A,1999-12-31,79.5,79.94,76.25,77.31,1381400.0,0.0,1.0,54.238134543775,54.538320445652,52.020852313998,52.744027441248,1381400.0
AAN,1999-12-31,18.25,18.25,18.25,18.25,2163.0,0.0,1.0,5.1537678783932,5.1537678783932,5.1537678783932,5.1537678783932,7300.125
AAON,1999-12-31,14.25,14.38,14.25,14.38,3371.0,0.0,1.0,1.0829153224097,1.0927945499123,1.0829153224097,1.0927945499123,38397.796875
AAPL,1999-12-31,100.94,102.87,99.5,102.81,1462600.0,0.0,1.0,3.2430492166118,3.3050571915282,3.1967841990576,3.3031294824634,40952800.0
ABAX,1999-12-31,7.875,7.938,7.5,7.75,69500.0,0.0,1.0,7.4171828690765,7.4765203320291,7.0639836848348,7.2994498076626,69500.0
ABC,1999-12-31,15.19,15.25,15.0,15.19,66600.0,0.0,1.0,3.163653236078,3.1761495622245,3.1240815366142,3.163653236078,266400.0
ABCB,1999-12-31,10.75,10.75,10.63,10.63,567.0,0.0,1.0,6.2104682745561,6.2104682745561,6.1411421170727,6.1411421170727,680.4
ABFS,1999-12-31,12.25,12.31,12.0,12.0,23500.0,0.0,1.0,10.602967846836,10.654900750575,10.386580747921,10.386580747921,23500.0
ABM,1999-12-31,20.19,20.44,20.0,20.38,38500.0,0.0,1.0,6.6419356893799,6.7241785780547,6.579431093987,6.7044402847728,77000.0
ABMD,1999-12-31,38.25,38.25,33.0,36.75,57900.0,0.0,1.0,19.125,19.125,16.5,18.375,115800.0
ABT,1999-12-31,36.44,36.5,36.13,36.31,3136500.0,0.0,1.0,10.486112496911,10.503378324293,10.396905722102,10.448703204249,3136500.0
ACAS,1999-12-31,22.25,23.0,21.94,22.75,55800.0,0.0,1.0,9.516153846153848,9.836923076923078,9.383569230769233,9.730000000000002,55800.0
ACAT,1999-12-31,10.25,10.25,9.938,10.0,33700.0,0.0,1.0,8.46664363101839,8.46664363101839,8.20892725903032,8.26014012782282,33700.0
ACCL,1999-12-31,19.5,23.25,18.94,22.62,122800.0,0.0,1.0,14.178886438809,16.90559536935,13.771697905182,16.447508269019,122800.0
ACE,1999-12-31,16.19,16.94,16.19,16.69,416100.0,0.0,1.0,11.253187303971217,11.77448998945475,11.253187303971217,11.600722427626906,416100.0
ACET,1999-12-31,11.0,11.0,11.0,11.0,563.0,0.0,1.0,2.219161752945,2.219161752945,2.219161752945,2.219161752945,1900.125
ACFN,1999-12-31,3.12,3.47,3.06,3.38,48300.0,0.0,1.0,3.011003257634265,3.3487760589714424,2.9530993488336064,3.261920195770454,48300.0
ACGL,1999-12-31,12.75,12.75,12.56,12.62,13300.0,0.0,1.0,4.25,4.25,4.1866666666666665,4.206666666666666,39900.0
ACHC,1999-12-31,0.78,0.81,0.73,0.75,20772.0,0.0,1.0,3.1199999999999934,3.2399999999999936,2.9199999999999937,2.999999999999994,11900.01134429949
ACI,1999-12-31,10.81,11.38,10.81,11.31,8200.0,0.0,1.0,43.20976136633736,45.48816691479364,43.20976136633736,45.20836272463234,1640.0
ACIW,1999-12-31,27.63,28.44,27.25,28.0,444600.0,0.0,1.0,9.209999999999999,9.48,9.083333333333332,9.333333333333332,1333800.0
ACO,1999-12-31,15.5,16.25,15.5,16.12,17800.0,0.0,1.0,2.5404143046892,2.6633375774968,2.5404143046892,2.6420308768768,17800.0
