date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-02-18,82.0697,82.9987,82.0697,82.6776,4872883,4872883,0.008562,0.01,82.6296,"Feb 18, 14",0
2014-02-19,82.3608,83.628,82.288,82.3779,5868813,5868813,-0.299678,-0.362,82.9241,"Feb 19, 14",-0.0036249238004006095
2014-02-20,82.6348,83.4996,81.5987,82.9858,7719564,7719564,0.607921,0.738,82.8622,"Feb 20, 14",0.003727732783728596
2014-02-21,83.1485,83.8677,82.9858,83.4824,5558694,5558694,0.496614,0.598,83.4916,"Feb 21, 14",0.00973419644498631
2014-02-24,83.5252,84.116,83.2084,83.3283,4888158,4888158,-0.154121,-0.185,83.7202,"Feb 24, 14",0.007870330053122012
2014-02-25,82.9173,83.0372,82.044,82.5491,5993094,5993094,-0.779172,-0.935,84.6883,"Feb 25, 14",-0.00155422992442938
2014-02-26,82.7632,83.8335,82.4892,83.2256,4753899,4753899,0.676424,0.819,83.3417,"Feb 26, 14",0.006628155631029467
2014-02-27,83.2341,83.598,82.6433,82.7974,4340142,4340142,-0.428116,-0.514,82.9693,"Feb 27, 14",0.0014490019061994773
2014-02-28,82.7375,83.4996,82.455,83.0286,5411245,5411245,0.231184,0.279,83.0861,"Feb 28, 14",0.004245406252721403
2014-03-03,82.4721,82.7718,81.8556,82.4635,4859173,4859173,-0.565113,-0.681,81.9294,"Mar 3, 14",-0.0025895768624149946
2014-03-04,83.2256,83.4482,82.6776,83.0714,6264043,6264043,0.607924,0.737,83.0642,"Mar 4, 14",0.004763079721714211
2014-03-05,82.6605,82.9687,82.0953,82.5149,5384826,5384826,-0.556548,-0.67,82.4883,"Mar 5, 14",-0.0019678848926432428
2014-03-06,83.0115,84.039,82.7632,83.5681,6792145,6792145,1.0532,1.276,83.6951,"Mar 6, 14",0.010770752900422884
2014-03-07,83.7222,83.7992,82.6262,83.0971,5259754,5259754,-0.470926,-0.564,83.0349,"Mar 7, 14",0.0050739257066000866
