date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-02-18,116.632,117.0199,116.0414,116.1825,2876570,2876570,-0.282084,-0.242,116.4054,"Feb 18, 14",0
2014-02-19,115.7682,116.9846,115.0012,115.0894,2719359,2719359,-1.0931,-0.941,115.9607,"Feb 19, 14",-0.009408473737439001
2014-02-20,115.1687,116.3853,114.6355,115.9709,2155829,2155829,0.881503,0.766,115.8598,"Feb 20, 14",-0.0018212725668668192
2014-02-21,115.9709,116.6497,115.7417,115.9797,2574269,2574269,0.008818,0.008,116.1877,"Feb 21, 14",-0.001745529662384701
2014-02-24,116.2618,117.6458,115.8651,116.5351,2454286,2454286,0.555349,0.479,116.9271,"Feb 24, 14",0.003034880468228824
2014-02-25,116.5968,117.6193,116.2354,117.1786,2865583,2865583,0.643497,0.552,120.8846,"Feb 25, 14",0.00857358035848771
2014-02-26,117.3549,117.6457,116.6056,117.1169,2771103,2771103,-0.061704,-0.053,117.1554,"Feb 26, 14",0.008042519312288826
2014-02-27,116.9141,118.6331,116.3588,118.4215,3123972,3123972,1.3046,1.114,118.0542,"Feb 27, 14",0.019271404901770834
2014-02-28,118.2893,119.1796,118.0513,118.7653,3179708,3179708,0.34379,0.29,118.7655,"Feb 28, 14",0.02223054246551754
2014-03-03,117.302,117.9542,116.0679,116.5439,2814379,2814379,-2.2214,-1.87,116.4821,"Mar 3, 14",0.0031106233727109423
2014-03-04,116.2882,117.3108,115.9885,116.9582,6975609,6975609,0.414305,0.355,116.7327,"Mar 4, 14",0.0066765648871387724
2014-03-05,116.9406,118.1523,116.5263,117.9896,3551443,3551443,1.0314,0.882,117.5696,"Mar 5, 14",0.015553977578378769
2014-03-06,118.4479,118.7741,118.1394,118.1923,2236816,2236816,0.202745,0.172,118.3638,"Mar 6, 14",0.01729864652593978
2014-03-07,118.8975,119.0033,117.8661,118.2187,2381391,2381391,0.026445,0.022,118.3194,"Mar 7, 14",0.017525875239386257
2014-03-10,118.1041,118.1923,117.3284,117.7339,1966251,1966251,-0.484827,-0.41,117.7215,"Mar 10, 14",0.013353129774277545
