date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-02-18,71.7072,72.3888,71.656,71.7059,65306248,9329464,0.262666,0.368,71.9914,"Feb 18, 14",0
2014-02-19,71.543,71.8241,70.1772,70.5738,78554420,11222060,-1.1321,-1.579,71.2609,"Feb 19, 14",-0.015788101118596853
2014-02-20,69.9986,70.5252,69.4746,69.7569,76529103,10932729,-0.816882,-1.157,69.8441,"Feb 20, 14",-0.027180469110631038
2014-02-21,69.9727,70.2061,68.8967,68.9821,69757247,9965321,-0.774858,-1.111,69.4256,"Feb 21, 14",-0.0379857166565094
2014-02-24,68.7063,69.5954,68.6104,69.2841,72364950,10337850,0.302061,0.438,69.1567,"Feb 24, 14",-0.033774068800475336
2014-02-25,69.5245,69.5488,68.4239,68.5631,58247350,8321050,-0.72101,-1.041,68.9153,"Feb 25, 14",-0.04382902941041106
2014-02-26,68.7667,68.9492,67.7147,67.9446,69131286,9875898,-0.618575,-0.902,68.1373,"Feb 26, 14",-0.05245454000298449
2014-02-27,67.917,69.4457,67.7738,69.2999,75557321,10793903,1.3553,1.995,68.8615,"Feb 27, 14",-0.0335537243099941
2014-02-28,69.4851,69.9671,68.571,69.1121,93074653,13296379,-0.187807,-0.271,69.2731,"Feb 28, 14",-0.03617275565887886
2014-03-03,68.7417,69.6913,68.6616,69.3117,59667923,8523989,0.199626,0.289,69.1371,"Mar 3, 14",-0.033389163234824444
2014-03-04,69.7372,69.9526,69.313,69.7688,64884834,9269262,0.457035,0.659,69.694,"Mar 4, 14",-0.02701451345007874
2014-03-05,69.7267,70.2297,69.4916,69.9158,50065519,7152217,0.147093,0.211,71.9382,"Mar 5, 14",-0.024964472937373288
2014-03-06,69.9723,70.189,69.3564,69.7044,46423111,6631873,-0.211448,-0.302,69.7696,"Mar 6, 14",-0.027912626436597168
2014-03-07,69.7491,69.8659,69.0871,69.6637,55415241,7916463,-0.04071,-0.058,69.4844,"Mar 7, 14",-0.028480222687393843
2014-03-10,69.3905,70.0432,69.3878,69.7267,44691430,6384490,0.063038,0.09,69.7857,"Mar 10, 14",-0.027601633896234563
2014-03-11,70.3217,70.7537,69.946,70.4057,70198849,10028407,0.678987,0.974,70.4848,"Mar 11, 14",-0.018132399147071633
2014-03-12,70.1982,70.5712,69.8686,70.474,50195460,7170780,0.068289,0.097,70.2864,"Mar 12, 14",-0.017179897330624062
2014-03-13,70.583,70.8746,69.4956,69.6913,64435609,9205087,-0.782734,-1.111,70.1013,"Mar 13, 14",-0.02809531712174314
2014-03-14,69.447,69.7228,68.6866,68.9085,59299492,8471356,-0.78274,-1.123,69.0354,"Mar 14, 14",-0.03901213149824486
2014-03-17,69.3038,69.602,69.0609,69.1778,49886074,7126582,0.269229,0.391,69.3514,"Mar 17, 14",-0.035256513062383914
2014-03-18,69.0674,69.8646,68.9755,69.7898,52411863,7487409,0.612009,0.885,69.5941,"Mar 18, 14",-0.026721650519692244
2014-03-19,69.9027,70.4254,69.4746,69.7714,56188958,8026994,-0.018389,-0.026,68.8598,"Mar 19, 14",-0.02697825423012611
2014-03-20,69.5915,69.9566,69.2579,69.4352,52099537,7442791,-0.336209,-0.482,69.6656,"Mar 20, 14",-0.03166685028707547
2014-03-21,69.8594,70.0984,69.1239,69.9828,93612169,13373167,0.547656,0.789,57.3363,"Mar 21, 14",-0.02403010073090223
2014-03-24,70.7117,70.9849,70.2704,70.8128,88924871,12703553,0.830019,1.186,70.7067,"Mar 24, 14",-0.012455042053722274
2014-03-25,71.1162,71.6744,70.8654,71.5746,70573356,10081908,0.761722,1.076,73.7129,"Mar 25, 14",-0.0018310906076068492
2014-03-26,71.7755,72.1012,70.7695,70.8903,74942224,10706032,-0.684238,-0.956,71.4402,"Mar 26, 14",-0.01137423838205787
2014-03-27,70.9212,71.1162,70.2783,70.5856,55507676,7929668,-0.30469,-0.43,70.125,"Mar 27, 14",-0.015623540043427394
2014-03-28,70.6986,70.78,70.1641,70.5068,50141063,7163009,-0.0788,-0.112,70.5193,"Mar 28, 14",-0.01672247332506811
2014-03-31,70.8181,71.0256,70.3847,70.4911,42167188,6023884,-0.015758,-0.022,70.6164,"Mar 31, 14",-0.01694142323016651
2014-04-01,70.625,71.1648,70.495,71.1359,50189685,7169955,0.644839,0.915,70.8293,"Apr 1, 14",-0.007949136681918687
2014-04-02,71.2318,71.3763,70.9534,71.2541,44792195,6398885,0.118198,0.166,71.1644,"Apr 2, 14",-0.0063007367594578095
2014-04-03,71.1018,71.2475,70.6093,70.7603,40648111,5806873,-0.493807,-0.693,70.9206,"Apr 3, 14",-0.013187199379688406
2014-04-04,70.8943,70.9192,69.6821,69.8449,68812485,9830355,-0.915383,-1.294,70.0967,"Apr 4, 14",-0.025953233973773485
2014-04-07,69.3459,69.7241,68.5408,68.7483,72462530,10351790,-1.0966,-1.57,68.9934,"Apr 7, 14",-0.04124625728147892
2014-04-08,68.9742,69.0963,68.1219,68.7444,60971883,8710269,-0.003941,-0.006,68.6783,"Apr 8, 14",-0.04130064611140786
2014-04-09,68.6393,69.6703,68.5579,69.6479,51542722,7363246,0.903566,1.314,69.2064,"Apr 9, 14",-0.02870056717787508
2014-04-10,69.6952,69.9001,68.7089,68.7496,59912818,8558974,-0.89831,-1.29,69.211,"Apr 10, 14",-0.04122812767150261
2014-04-11,68.1612,68.6642,67.917,68.2414,67975012,9710716,-0.508253,-0.739,68.2792,"Apr 11, 14",-0.04831541058685549
2014-04-14,68.5421,68.5763,67.9262,68.5132,51445177,7349311,0.271855,0.398,68.2603,"Apr 14, 14",-0.044524927516424756
2014-04-15,68.328,68.508,67.1539,68.0247,66622577,9517511,-0.488565,-0.713,67.8168,"Apr 15, 14",-0.05133747711136746
2014-04-16,68.0365,68.4357,67.5224,68.1626,53732994,7676142,0.137909,0.203,68.698,"Apr 16, 14",-0.049414343868496205
2014-04-17,68.2926,69.3117,68.1875,68.9414,71106721,10158103,0.778798,1.143,68.8375,"Apr 17, 14",-0.03855331290730607
2014-04-21,68.9939,69.8869,68.8127,69.7596,45668931,6524133,0.8182,1.187,69.5143,"Apr 21, 14",-0.02714281530529557
2014-04-22,69.3839,69.8457,69.1464,69.829,50664453,7237779,0.069473,0.1,69.5971,"Apr 22, 14",-0.026174973049637566
2014-04-23,69.4824,69.7543,68.877,68.9164,98735259,14105037,-0.912626,-1.307,70.9277,"Apr 23, 14",-0.03890195925300434
