date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-02-18,77.9896,78.5285,77.401,77.9896,12981890,12981890,-0.033159,-0.042,77.9436,"Feb 18, 14",0
2014-02-19,77.7658,79.0011,77.7658,77.8902,12228854,12228854,-0.099488,-0.128,78.3972,"Feb 19, 14",-0.0012745289115472169
2014-02-20,77.8072,79.399,77.7243,79.0674,14425193,14425193,1.1773,1.511,78.9835,"Feb 20, 14",0.013819791356796427
2014-02-21,79.1586,79.2415,78.7109,78.7855,11286050,11286050,-0.281881,-0.357,79.0049,"Feb 21, 14",0.010205206848092608
2014-02-24,79.2664,80.6261,79.1006,79.9545,16034244,16034244,1.169,1.484,80.1838,"Feb 24, 14",0.025194384892344622
2014-02-25,80.0374,80.3939,79.5566,79.8467,10664330,10664330,-0.107777,-0.135,80.0049,"Feb 25, 14",0.02381214931221602
2014-02-26,80.054,80.3027,79.2001,79.4156,9088471,9088471,-0.431109,-0.54,79.6364,"Feb 26, 14",0.0182844892139465
2014-02-27,79.2415,79.6312,78.8933,79.4571,9101165,9101165,0.041451,0.052,79.3347,"Feb 27, 14",0.018816611445628663
2014-02-28,79.5566,80.2803,79.4073,79.8136,12652612,12652612,0.356495,0.449,79.8606,"Feb 28, 14",0.023387733749115243
2014-03-03,79.3908,80.0374,78.6196,79.1752,11897226,11897226,-0.638376,-0.8,78.9423,"Mar 3, 14",0.015202026936925026
2014-03-04,80.0789,80.3027,79.4819,80.0208,12566341,12566341,0.845641,1.068,79.9561,"Mar 4, 14",0.02604449824079106
2014-03-05,78.9265,79.0011,77.43,77.7658,19836928,19836928,-2.255,-2.818,78.0797,"Mar 5, 14",-0.0028696133843486454
2014-03-06,77.658,77.8819,77.3264,77.7326,12612051,12612051,-0.033163,-0.043,77.6005,"Mar 6, 14",-0.003295311169694303
2014-03-07,78.2384,78.8104,77.9233,78.7524,12660051,12660051,1.0197,1.312,78.5174,"Mar 7, 14",0.009780791284991827
2014-03-10,78.885,79.2166,78.4788,79.1752,9967356,9967356,0.42282,0.537,78.8866,"Mar 10, 14",0.015202026936925026
2014-03-11,79.0591,79.2498,77.5337,77.9399,12144602,12144602,-1.2353,-1.56,78.1319,"Mar 11, 14",-0.0006372644557736084
2014-03-12,77.6331,78.3213,77.5585,78.1057,9705872,9705872,0.165812,0.213,77.8957,"Mar 12, 14",0.0014886600264651054
2014-03-13,78.2964,78.4042,77.3761,77.6331,9872689,9872689,-0.472566,-0.605,72.2989,"Mar 13, 14",-0.00457112230348658
2014-03-14,77.5834,78.114,77.343,77.4922,11731826,11731826,-0.140941,-0.182,77.6621,"Mar 14, 14",-0.006377773446715959
2014-03-17,77.8902,78.371,77.7243,78.1969,8676159,8676159,0.704705,0.909,78.0865,"Mar 17, 14",0.0026580467139208767
2014-03-18,78.2715,78.9679,77.9896,78.5202,8757308,8757308,0.32333,0.413,78.6211,"Mar 18, 14",0.006803471232061799
2014-03-19,78.4705,79.0094,77.2103,77.7078,9914653,9914653,-0.812477,-1.035,75.7077,"Mar 19, 14",-0.003613302286458577
2014-03-20,77.4673,78.5451,77.1108,78.4125,10405003,10405003,0.704698,0.907,78.2768,"Mar 20, 14",0.005422517874178076
2014-03-21,78.8436,79.5814,78.1886,78.1886,24482606,24482606,-0.223847,-0.285,75.8122,"Mar 21, 14",0.0025516222675843712
2014-03-24,78.5617,78.8436,78.3296,78.4622,9539768,9539768,0.273595,0.35,78.5866,"Mar 24, 14",0.0060597823299516854
2014-03-25,78.8436,79.4405,78.5949,78.686,9799558,9799558,0.223843,0.285,79.1954,"Mar 25, 14",0.008929395714300513
2014-03-26,79.2249,79.2415,78.2715,78.5119,11033634,11033634,-0.1741,-0.221,78.5008,"Mar 26, 14",0.006697046785725294
2014-03-27,78.4373,80.0043,77.9813,79.7887,15427492,15427492,1.2767,1.626,79.1355,"Mar 27, 14",0.02306846041010609
2014-03-28,79.9794,81.223,79.9794,80.9991,12321804,12321804,1.2104,1.517,80.8317,"Mar 28, 14",0.03858847846379521
2014-03-31,81.6541,81.9525,80.6841,80.9825,12375215,12375215,-0.016581,-0.02,81.1799,"Mar 31, 14",0.03837562957112238
2014-04-01,80.9577,81.1898,80.6509,81.024,9476393,9476393,0.041452,0.051,80.8651,"Apr 1, 14",0.03890775180280454
2014-04-02,80.8582,81.2976,80.568,81.2064,9550006,9550006,0.182392,0.225,81.0115,"Apr 2, 14",0.041246525177716084
2014-04-03,81.1069,81.6955,80.8831,81.1898,10119284,10119284,-0.016583,-0.02,81.3983,"Apr 3, 14",0.04103367628504326
2014-04-04,81.4966,81.8365,80.6509,80.7172,12496720,12496720,-0.472562,-0.582,81.1414,"Apr 4, 14",0.034973893955091574
2014-04-07,80.6261,80.8582,80.2123,80.2364,10126378,10126378,-0.480854,-0.596,80.3976,"Apr 7, 14",0.02880896940104844
2014-04-08,80.4271,81.1484,80.2115,80.7919,10251416,10251416,0.555467,0.692,80.8358,"Apr 8, 14",0.035931713972119396
2014-04-09,81.0406,81.0737,80.1112,80.6924,10464949,10464949,-0.099484,-0.123,80.532,"Apr 9, 14",0.0346559028383273
2014-04-10,80.4022,81.0654,79.7846,80.2364,13449913,13449913,-0.455983,-0.565,80.4529,"Apr 10, 14",0.02880896940104844
2014-04-11,80.0125,80.7835,79.8219,80.1866,13353028,13353028,-0.049743,-0.062,80.2082,"Apr 11, 14",0.028170422723029775
2014-04-14,80.825,81.2934,80.2032,81.1318,9610713,9610713,0.945125,1.179,80.884,"Apr 14, 14",0.04028998738293314
2014-04-15,80.8996,81.8282,80.4768,81.8116,12961766,12961766,0.679831,0.838,81.2795,"Apr 15, 14",0.049006534204560644
2014-04-16,82.1184,82.9889,82.052,82.8562,12508091,12508091,1.0446,1.277,82.6259,"Apr 16, 14",0.062400627776011235
2014-04-17,82.649,83.7101,82.649,83.2542,15439810,15439810,0.39795,0.48,83.2798,"Apr 17, 14",0.06750387231117998
2014-04-21,82.9308,83.677,82.8148,83.677,8003529,8003529,0.422818,0.508,83.4831,"Apr 21, 14",0.07292510796311318
2014-04-22,83.3454,83.619,83.0884,83.2127,8212620,8212620,-0.46427,-0.555,83.3762,"Apr 22, 14",0.06697175007949781
2014-04-23,83.3951,83.6936,83.1796,83.3205,8691639,8691639,0.107776,0.13,83.3983,"Apr 23, 14",0.06835398565962642
2014-04-24,83.3039,83.4034,82.7899,82.9143,9057792,9057792,-0.40624,-0.488,83.0138,"Apr 24, 14",0.06314559890036622
2014-04-25,82.8977,83.3785,82.8479,83.2459,10396471,10396471,0.331625,0.4,83.1755,"Apr 25, 14",0.06739744786484365
2014-04-28,83.5029,84.118,83.163,83.876,12710821,12710821,0.630085,0.757,83.6421,"Apr 28, 14",0.07547673023069755
2014-04-29,84.2076,85.0366,83.9258,84.1081,10094588,10094588,0.232134,0.277,84.4506,"Apr 29, 14",0.07845276806138252
2014-04-30,83.8428,84.904,83.4946,84.904,13972286,13972286,0.795899,0.946,84.3096,"Apr 30, 14",0.08865797490947512
2014-05-01,84.5309,84.8874,83.9008,84.0749,11161697,11161697,-0.829058,-0.976,84.291,"May 1, 14",0.07802707027603685
2014-05-02,83.9672,85.3185,83.7184,84.5724,11169957,11169957,0.497437,0.592,84.7493,"May 2, 14",0.08440612594499787
2014-05-05,84.3071,85.5009,84.2159,85.3185,7614576,7614576,0.746151,0.882,85.1673,"May 5, 14",0.09397278611507182
2014-05-06,85.0615,85.6419,84.904,85.1196,9669834,9669834,-0.198974,-0.233,87.5416,"May 6, 14",0.0914224460697325
2014-05-07,85.4926,85.7662,85.219,85.4843,11007353,11007353,0.364786,0.429,85.5576,"May 7, 14",0.09609871059731052
2014-05-08,85.4678,85.6336,84.7051,84.8294,8924353,8924353,-0.654958,-0.766,85.0619,"May 8, 14",0.08770143711469236
