date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-02-18,19.1486,19.1911,19.0123,19.0805,31033686,31033686,-0.127717,-0.665,19.1039,"Feb 18, 14",0
2014-02-19,19.0123,19.2082,18.9187,18.9698,29339087,29339087,-0.110685,-0.58,19.0602,"Feb 19, 14",-0.0058017347553785984
2014-02-20,18.9357,19.0719,18.8676,18.9868,26215321,26215321,0.017029,0.09,19.0206,"Feb 20, 14",-0.004910772778491229
2014-02-21,19.0438,19.1145,18.8421,18.8421,31485147,31485147,-0.144743,-0.762,18.9349,"Feb 21, 14",-0.012494431487644567
2014-02-24,18.8931,19.0209,18.7314,18.8335,41861632,41861632,-0.008512,-0.045,18.8633,"Feb 24, 14",-0.012945153428893366
2014-02-25,18.8591,18.9187,18.527,18.5951,45400603,45400603,-0.238401,-1.266,18.6791,"Feb 25, 14",-0.025439584916537934
2014-02-26,18.5951,18.7484,18.3482,18.6718,43575225,43575225,0.076631,0.412,18.5862,"Feb 26, 14",-0.021419774114934075
2014-02-27,18.6292,18.7739,18.6122,18.6633,25804236,25804236,-0.008516,-0.046,18.6802,"Feb 27, 14",-0.02186525510337785
2014-02-28,18.7058,18.825,18.4759,18.5611,40870739,40870739,-0.102173,-0.547,18.6274,"Feb 28, 14",-0.027221508870312675
2014-03-03,18.3653,18.5781,18.2546,18.3653,37291103,37291103,-0.195826,-1.055,18.3438,"Mar 3, 14",-0.03748329446293333
2014-03-04,18.5441,18.6377,18.4759,18.5781,35709590,35709590,0.212855,1.159,18.5781,"Mar 4, 14",-0.026330546893425302
2014-03-05,18.6462,18.7739,18.5696,18.6207,28206193,28206193,0.042572,0.229,18.6662,"Mar 5, 14",-0.02409790099840158
2014-03-06,18.6292,18.7143,18.5185,18.5781,23573297,23573297,-0.042572,-0.229,18.5771,"Mar 6, 14",-0.026330546893425302
2014-03-07,18.6633,18.6803,18.4419,18.5015,33180970,33180970,-0.076626,-0.412,18.5362,"Mar 7, 14",-0.030345116742223767
2014-03-10,18.4163,18.5781,18.3908,18.4674,26164042,26164042,-0.034061,-0.184,18.4734,"Mar 10, 14",-0.03213228164880372
2014-03-11,18.6122,18.6718,18.3738,18.3993,34645658,34645658,-0.068112,-0.369,18.4797,"Mar 11, 14",-0.035701370509158586
2014-03-12,18.3312,18.6633,18.3312,18.5781,31855258,31855258,0.178799,0.972,18.5549,"Mar 12, 14",-0.026330546893425302
2014-03-13,18.6377,18.6633,18.3057,18.3227,42144410,42144410,-0.255429,-1.375,18.4256,"Mar 13, 14",-0.03971594035795705
2014-03-14,18.3482,18.4334,18.1183,18.1779,38256705,38256705,-0.144827,-0.79,18.2143,"Mar 14, 14",-0.0473048400199156
