date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-02-18,67.637,67.7647,66.0031,66.352,15763668,15763668,-1.2169,-1.801,66.4203,"Feb 18, 14",0
2014-02-19,66.0712,67.1928,65.9946,66.4967,8740119,8740119,0.14467,0.218,66.6959,"Feb 19, 14",0.002180793344586452
2014-02-20,66.3435,66.752,65.952,66.3095,8275272,8275272,-0.187218,-0.282,66.4218,"Feb 20, 14",-0.0006405232698336745
2014-02-21,66.4201,67.1349,66.3009,66.352,8095885,8095885,0.042548,0.064,66.6691,"Feb 21, 14",0
2014-02-24,66.4031,67.0327,66.0456,66.2584,7838896,7838896,-0.093608,-0.141,66.5519,"Feb 24, 14",-0.0014106583072101705
2014-02-25,66.1478,66.6413,65.8669,66.4797,8182444,8182444,0.221257,0.334,66.3908,"Feb 25, 14",0.0019245840366528537
2014-02-26,66.5733,67.0328,66.2244,66.2584,7772528,7772528,-0.221257,-0.333,66.5358,"Feb 26, 14",-0.0014106583072101705
2014-02-27,66.1818,66.5733,65.9988,66.5392,6549833,6549833,0.280825,0.424,66.3418,"Feb 27, 14",0.0028213166144199124
2014-02-28,66.5818,67.1519,66.3822,66.9392,8489944,8489944,0.399969,0.601,66.8856,"Feb 28, 14",0.008849770918736372
2014-03-03,66.5988,66.7251,65.8244,65.935,8598611,8598611,-1.0042,-1.5,65.9076,"Mar 3, 14",-0.006284663612249843
2014-03-04,66.4541,66.9902,66.2882,66.7605,8306976,8306976,0.825466,1.252,66.7788,"Mar 4, 14",0.006156558958282937
2014-03-05,66.6498,66.7264,65.9946,66.2244,8542659,8542659,-0.536128,-0.803,66.6782,"Mar 5, 14",-0.0019230769230769388
2014-03-06,66.4116,66.7562,66.2414,66.4286,6475573,6475573,0.20424,0.308,66.4963,"Mar 6, 14",0.001154448999276572
2014-03-07,66.7264,66.8839,66.4711,66.7009,5865449,5865449,0.272316,0.41,66.679,"Mar 7, 14",0.005258319266939963
2014-03-10,66.6243,66.8626,66.5477,66.8286,5233421,5233421,0.127649,0.191,66.7205,"Mar 10, 14",0.007182903303592817
2014-03-11,66.8796,67.5604,66.8626,67.186,6599692,6599692,0.357418,0.535,67.2234,"Mar 11, 14",0.012569327224499686
2014-03-12,66.9392,67.6115,66.9051,67.4328,7470100,7470100,0.246788,0.367,67.345,"Mar 12, 14",0.016288883530262786
2014-03-13,67.5008,67.8753,67.3902,67.3902,9676644,9676644,-0.04255,-0.063,64.6398,"Mar 13, 14",0.015646853146852983
2014-03-14,67.3136,67.4243,66.9477,67.2115,14850696,14850696,-0.178709,-0.265,67.1834,"Mar 14, 14",0.012953641186399762
2014-03-17,67.2455,68.037,67.2455,67.9434,8452219,8452219,0.731856,1.089,67.8375,"Mar 17, 14",0.023984205449722584
2014-03-18,67.9434,68.1476,67.6624,67.8838,7703150,7703150,-0.059569,-0.088,67.8706,"Mar 18, 14",0.023085965758379397
2014-03-19,67.8072,68.0029,66.8115,67.0413,8607176,8607176,-0.842483,-1.241,65.2433,"Mar 19, 14",0.010388533879913233
2014-03-20,66.9732,67.169,66.5093,66.6498,8659509,8659509,-0.39146,-0.584,66.8177,"Mar 20, 14",0.004488184229563467
2014-03-21,67.2626,67.8668,66.2754,66.2754,21250203,21250203,-0.374438,-0.562,63.9035,"Mar 21, 14",-0.001154448999276572
2014-03-24,66.7988,67.9348,66.7775,67.4838,11221570,11221570,1.2084,1.823,67.6246,"Mar 24, 14",0.017057511454063153
2014-03-25,67.671,68.071,67.603,67.9178,8892450,8892450,0.434009,0.643,67.8447,"Mar 25, 14",0.02359838437424638
2014-03-26,68.1051,68.2327,67.5094,67.654,8270011,8270011,-0.263809,-0.388,67.7122,"Mar 26, 14",0.01962261876054968
2014-03-27,67.6966,68.4454,67.5519,67.7817,8134097,8134097,0.127648,0.189,67.4791,"Mar 27, 14",0.02154720279720275
