date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-02-18,74.0594,74.5252,73.9942,74.1339,6140692,6140692,0.326048,0.442,74.2371,"Feb 18, 14",0
2014-02-19,74.0594,74.3203,73.4073,73.4725,7024022,7024022,-0.66141,-0.892,73.7944,"Feb 19, 14",-0.008921694393523078
2014-02-20,73.7893,74.1992,73.4446,73.7706,5748753,5748753,0.2981,0.406,74.7035,"Feb 20, 14",-0.004900592036841382
2014-02-21,73.6589,74.9444,73.4073,74.6463,8253018,8253018,0.875672,1.187,74.5219,"Feb 21, 14",0.006911817670458448
2014-02-24,74.991,76.0064,74.9538,75.2052,6635969,6635969,0.558938,0.749,75.498,"Feb 24, 14",0.014450878747779464
2014-02-25,75.1959,75.7828,74.5625,74.7208,6065203,6065203,-0.484413,-0.644,74.9635,"Feb 25, 14",0.007916756031990763
2014-02-26,75.1121,75.4102,74.1433,74.5997,5776068,5776068,-0.121105,-0.162,74.8035,"Feb 26, 14",0.006283225353043635
2014-02-27,74.5252,75.0794,74.3948,74.9724,4919943,4919943,0.372629,0.5,74.7946,"Feb 27, 14",0.01131061498180989
2014-02-28,75.3077,76.0064,74.6836,75.2798,7031874,7031874,0.307413,0.41,75.4293,"Feb 28, 14",0.015457166019864023
2014-03-03,74.8047,75.1307,73.4492,74.0222,8450395,8450395,-1.2576,-1.671,73.8457,"Mar 3, 14",-0.0015067330870222532
2014-03-04,75.0841,76.5467,75.0283,76.1182,8021840,8021840,2.096,2.832,76.1957,"Mar 4, 14",0.02676643209112167
2014-03-05,76.5933,77.5155,76.407,77.0218,7710268,7710268,0.903619,1.187,77.1272,"Mar 5, 14",0.038955187842539
2014-03-06,77.1895,77.7112,77.1709,77.6366,5774783,5774783,0.614834,0.798,77.5148,"Mar 6, 14",0.04724828991864727
2014-03-07,77.8788,77.9254,76.4023,76.584,7478961,7478961,-1.0527,-1.356,76.8919,"Mar 7, 14",0.033049657444165305
2014-03-10,76.556,76.7843,76.1042,76.3604,5211542,5211542,-0.223575,-0.292,76.349,"Mar 10, 14",0.030033493449015923
2014-03-11,76.5653,76.6958,75.1959,75.5033,7174290,7174290,-0.857041,-1.122,75.8019,"Mar 11, 14",0.018471981104460966
2014-03-12,75.0748,75.8201,74.5718,75.8108,6378361,6378361,0.307416,0.407,75.3779,"Mar 12, 14",0.022619881053067538
2014-03-13,76.1554,76.3697,74.2085,74.46,8570629,8570629,-1.3508,-1.782,72.39,"Mar 13, 14",0.004398797311351443
2014-03-14,74.3855,74.9071,74.1246,74.5904,7754672,7754672,0.130418,0.175,74.5541,"Mar 14, 14",0.006157776671671199
2014-03-17,74.991,76.0157,74.814,75.8201,7282393,7282393,1.2297,1.649,75.6042,"Mar 17, 14",0.022745329734439972
2014-03-18,75.9505,76.6212,75.7162,76.379,5395913,5395913,0.558939,0.737,76.3159,"Mar 18, 14",0.03028439081176099
2014-03-19,76.6212,76.6678,74.5625,75.0096,6403205,6403205,-1.3694,-1.793,73.2937,"Mar 19, 14",0.011812409707300022
2014-03-20,75.0748,75.4754,74.3016,75.2798,5968527,5968527,0.270153,0.36,75.1737,"Mar 20, 14",0.015457166019864023
2014-03-21,76.3511,76.4349,74.5718,74.8513,7841172,7841172,-0.428518,-0.569,73.336,"Mar 21, 14",0.009677084302862763
2014-03-24,75.1866,75.3916,73.9476,74.0501,7643653,7643653,-0.801148,-1.07,74.27,"Mar 24, 14",-0.0011303870429047514
2014-03-25,74.7488,74.8419,73.221,74.106,6693822,6693822,0.055894,0.075,74.0311,"Mar 25, 14",-0.000376346044117502
2014-03-26,74.46,74.7488,73.2303,73.2396,6752012,6752012,-0.866355,-1.169,73.8032,"Mar 26, 14",-0.012063307070044896
2014-03-27,72.9369,73.235,71.9913,73.1092,9194723,9194723,-0.130419,-0.178,72.5757,"Mar 27, 14",-0.013822286430364459
2014-03-28,73.3421,74.0222,72.9509,73.5843,5281656,5281656,0.475099,0.65,73.6356,"Mar 28, 14",-0.007413612395948387
2014-03-31,74.2457,74.8885,74.2085,74.5904,6848852,6848852,1.0061,1.367,74.5049,"Mar 31, 14",0.006157776671671199
2014-04-01,74.8885,76.025,74.8885,75.9878,6555910,6555910,1.3973,1.873,75.6679,"Apr 1, 14",0.025007452730801915
2014-04-02,76.1275,76.3604,75.7362,76.0809,6073512,6073512,0.093159,0.123,76.0674,"Apr 2, 14",0.026263288455079293
2014-04-03,76.3138,76.6119,75.5872,76.0995,4930098,4930098,0.018629,0.024,76.1406,"Apr 3, 14",0.02651418581782436
2014-04-04,76.6864,77.1802,74.8978,74.9258,8894844,8894844,-1.1738,-1.542,75.8854,"Apr 4, 14",0.010682022664395078
2014-04-07,74.9165,75.2705,73.1838,73.7147,9001326,9001326,-1.211,-1.616,74.0393,"Apr 7, 14",-0.005654633035628823
2014-04-08,73.8452,74.1992,72.7739,74.1246,7085161,7085161,0.409888,0.556,73.5888,"Apr 8, 14",-0.00012544868137243675
2014-04-09,74.4973,75.0189,73.8358,74.963,7005696,7005696,0.838411,1.131,74.584,"Apr 9, 14",0.011183817389885017
2014-04-10,75.3822,75.3822,72.1777,72.2056,10160154,10160154,-2.7574,-3.678,72.8791,"Apr 10, 14",-0.02601104218178179
2014-04-11,72.2056,72.6155,71.5535,71.7398,9206216,9206216,-0.465785,-0.645,71.9864,"Apr 11, 14",-0.03229426753482543
2014-04-14,72.3826,72.5037,71.5908,72.3081,5964923,5964923,0.568255,0.792,72.1606,"Apr 14, 14",-0.02462840886557973
2014-04-15,72.5596,72.8568,71.0877,72.3453,6404957,6404957,0.037264,0.052,72.0032,"Apr 15, 14",-0.02412661414008979
2014-04-16,73.0161,73.575,72.8392,73.5471,5960869,5960869,1.2017,1.661,73.2812,"Apr 16, 14",-0.007915407121438326
2014-04-17,73.3142,74.7301,73.221,74.5159,7627952,7627952,0.968827,1.317,74.2713,"Apr 17, 14",0.005152838310138884
2014-04-21,74.4879,74.5066,73.3049,73.6961,7080747,7080747,-0.819776,-1.1,73.7411,"Apr 21, 14",-0.005905530398373696
2014-04-22,73.7986,74.4227,73.7893,74.0128,5876138,5876138,0.316731,0.43,74.1633,"Apr 22, 14",-0.0016335306789471273
2014-04-23,74.0874,74.4786,73.5657,74.0781,4149634,4149634,0.06521,0.088,73.94,"Apr 23, 14",-0.0007526920882348123
