date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-02-18,26.6041,26.8383,26.5875,26.6627,19688059,19688059,-0.050182,-0.188,26.7058,"Feb 18, 14",0
2014-02-19,26.6961,26.7296,26.2947,26.3281,27748274,27748274,-0.334538,-1.255,26.9335,"Feb 19, 14",-0.012549366718299414
2014-02-20,26.211,26.5205,26.1441,26.3867,22456010,22456010,0.058544,0.222,26.4053,"Feb 20, 14",-0.010351539791543985
2014-02-21,26.4954,26.5707,26.2947,26.3114,18471924,18471924,-0.07527,-0.285,26.4288,"Feb 21, 14",-0.01317570988684574
2014-02-24,26.7547,26.8299,26.37,26.7547,38786380,38786380,0.443262,1.685,26.718,"Feb 24, 14",0.0034505132638479505
2014-02-25,26.3867,26.7547,26.3783,26.671,27197243,27197243,-0.083634,-0.313,26.634,"Feb 25, 14",0.0003112963053253579
2014-02-26,26.5456,26.763,26.5289,26.7547,25023439,25023439,0.083634,0.314,26.6994,"Feb 26, 14",0.0034505132638479505
2014-02-27,26.6543,26.9638,26.6209,26.9554,22754494,22754494,0.200724,0.75,26.8361,"Feb 27, 14",0.010977882960090312
2014-02-28,26.8634,27.1059,26.6376,26.855,27517571,27517571,-0.100364,-0.372,26.9039,"Feb 28, 14",0.007212322833021392
2014-03-03,26.3616,26.8801,26.3616,26.7463,23791929,23791929,-0.108725,-0.405,26.4849,"Mar 3, 14",0.0031354664006271143
2014-03-04,27.0474,27.3819,27.0474,27.3401,26342366,26342366,0.593806,2.22,27.2871,"Mar 4, 14",0.025406279184028574
2014-03-05,27.3067,27.5576,27.2648,27.3903,22451734,22451734,0.050181,0.184,27.5207,"Mar 5, 14",0.027289059247563034
2014-03-06,27.4321,27.5659,27.1059,27.1478,20551400,20551400,-0.24254,-0.885,27.301,"Mar 6, 14",0.018193956351007182
2014-03-07,27.1896,27.315,26.9136,27.1227,17610815,17610815,-0.02509,-0.092,27.0513,"Mar 7, 14",0.017252566319239885
2014-03-10,27.1143,27.2188,27.0056,27.0892,15958700,15958700,-0.033456,-0.123,27.1103,"Mar 10, 14",0.015996129424251885
2014-03-11,27.0558,27.2816,26.9638,27.1143,24165672,24165672,0.025092,0.093,27.1256,"Mar 11, 14",0.01693751945601905
2014-03-12,26.8885,27.2398,26.7045,26.7463,32518265,32518265,-0.367993,-1.357,27.3145,"Mar 12, 14",0.0031354664006271143
2014-03-13,26.7547,26.7798,25.8514,26.0271,45895720,45895720,-0.719252,-2.689,25.5228,"Mar 13, 14",-0.023838545983715084
2014-03-14,26.0521,26.2905,25.7845,26.119,27112901,27112901,0.091994,0.353,26.2357,"Mar 14, 14",-0.02039178327776261
2014-03-17,26.2696,26.37,26.1441,26.278,21264210,21264210,0.158904,0.608,26.2532,"Mar 17, 14",-0.014428396223938395
2014-03-18,26.3198,26.809,26.278,26.7045,23080384,23080384,0.426537,1.623,26.678,"Mar 18, 14",0.0015677332003134906
2014-03-19,26.7045,26.8299,26.2529,26.5205,23082990,23082990,-0.183995,-0.689,25.946,"Mar 19, 14",-0.005333293327382543
2014-03-20,26.8634,26.8634,26.5205,26.6878,22696147,22696147,0.167268,0.631,26.6597,"Mar 20, 14",0.0009413900317671633
2014-03-21,27.039,27.1728,26.3115,26.9136,62719258,62719258,0.225813,0.846,25.4128,"Mar 21, 14",0.009410149759776687
2014-03-24,26.5707,26.6794,26.2027,26.3365,41807065,41807065,-0.577077,-2.144,26.3873,"Mar 24, 14",-0.012234319855078444
2014-03-25,26.5707,26.7547,26.4201,26.6125,21139199,21139199,0.275994,1.048,26.5926,"Mar 25, 14",-0.00188278006353446
2014-03-26,26.7714,27.1059,26.487,26.9136,31579480,31579480,0.301083,1.131,26.8972,"Mar 26, 14",0.009410149759776687
2014-03-27,26.9972,27.0808,26.6794,26.8467,27743994,27743994,-0.066905,-0.249,26.7514,"Mar 27, 14",0.006901026527695901
2014-03-28,26.9303,27.1645,26.5457,26.6627,21969901,21969901,-0.183997,-0.685,26.7938,"Mar 28, 14",0
2014-03-31,26.7296,26.9136,26.6209,26.8634,18473249,18473249,0.200722,0.753,26.8222,"Mar 31, 14",0.007527369696242228
2014-04-01,26.7045,26.9721,26.5539,26.7212,21836775,21836775,-0.14218,-0.529,26.7121,"Apr 1, 14",0.002194076368859818
2014-04-02,26.6961,27.0892,26.6041,27.0056,21615821,21615821,0.284361,1.064,26.9401,"Apr 2, 14",0.012860663023624772
2014-04-03,27.1227,27.1728,26.9136,27.0976,20036574,20036574,0.091997,0.341,27.0423,"Apr 3, 14",0.016311176287472723
2014-04-04,27.1979,27.3401,26.8216,26.8969,26276720,26276720,-0.200721,-0.741,27.0794,"Apr 4, 14",0.00878380659123036
2014-04-07,26.3281,26.5205,25.9685,26.094,54582482,54582482,-0.802893,-2.985,29.4034,"Apr 7, 14",-0.021329422751634297
2014-04-08,26.1441,26.2529,25.8012,25.818,34572690,34572690,-0.275992,-1.058,25.9921,"Apr 8, 14",-0.03168096254317828
2014-04-09,25.9183,26.1358,25.6089,26.119,38686954,38686954,0.301081,1.166,25.8845,"Apr 9, 14",-0.02039178327776261
2014-04-10,26.2445,26.2863,25.5169,25.6005,30444904,30444904,-0.518532,-1.985,25.7598,"Apr 10, 14",-0.03983842596586245
2014-04-11,25.5085,25.5085,24.9482,24.9733,40821080,40821080,-0.62726,-2.45,25.1693,"Apr 11, 14",-0.0633619250863567
2014-04-14,25.1322,25.1991,24.7391,24.9816,28833929,28833929,0.008366,0.033,24.9757,"Apr 14, 14",-0.06305062878103121
2014-04-15,25.0653,25.2158,24.7558,24.9983,30079681,30079681,0.016723,0.067,24.9664,"Apr 15, 14",-0.06242428561248488
2014-04-16,25.2158,25.2743,25.0234,25.1656,29506945,29506945,0.167272,0.669,25.1431,"Apr 16, 14",-0.056149602253335165
2014-04-17,25.2158,25.4249,25.1489,25.2994,26536813,26536813,0.133814,0.532,25.299,"Apr 17, 14",-0.05113135578917373
2014-04-21,25.542,25.8765,25.4249,25.8096,30336778,30336778,0.510171,2.017,25.7024,"Apr 21, 14",-0.031996009406399246
2014-04-22,25.8012,26.1358,25.8012,25.9267,25974867,25974867,0.117086,0.454,26.0117,"Apr 22, 14",-0.027604106110784003
2014-04-23,26.0772,26.0772,25.726,25.8598,20493333,20493333,-0.066904,-0.258,25.8238,"Apr 23, 14",-0.03011322934286479
2014-04-24,25.8431,25.8431,25.2576,25.6842,24963923,24963923,-0.175634,-0.679,25.5497,"Apr 24, 14",-0.036699209007339854
2014-04-25,25.7009,25.7594,25.5462,25.7176,18669530,18669530,0.033453,0.13,25.6732,"Apr 25, 14",-0.0354465226702472
2014-04-28,26.4201,27.0558,26.2361,26.7965,71421571,71421571,1.0789,4.195,26.6562,"Apr 28, 14",0.005018246464161574
2014-04-29,26.8132,26.8383,26.2612,26.5623,39659341,39659341,-0.234177,-0.874,26.4882,"Apr 29, 14",-0.00376556012706892
2014-04-30,26.5623,26.7129,26.1107,26.1609,36534514,36534514,-0.401445,-1.511,26.3217,"Apr 30, 14",-0.01882029951955351
2014-05-01,25.9936,26.4118,25.8765,26.0521,41507996,41507996,-0.108726,-0.416,26.0605,"May 1, 14",-0.0229009065098434
2014-05-02,25.9434,25.9769,25.5497,25.7176,41708460,41708460,-0.334538,-1.284,25.7366,"May 2, 14",-0.0354465226702472
2014-05-05,25.3078,25.3162,24.9649,25.0569,54908732,54908732,-0.660712,-2.569,25.0991,"May 5, 14",-0.06022645868572958
2014-05-06,25.0903,25.0987,24.5325,24.6136,54719820,54719820,-0.443263,-1.769,24.9128,"May 6, 14",-0.07685268183642313
2014-05-07,24.5883,24.8752,24.3434,24.4871,49056067,49056067,-0.126558,-0.514,24.6223,"May 7, 14",-0.08159713757421413
2014-05-08,24.5714,24.8415,24.4533,24.6136,36094515,36094515,0.12657,0.517,24.649,"May 8, 14",-0.07685268183642313
2014-05-09,24.5546,24.6474,24.2795,24.4955,38996257,38996257,-0.118132,-0.48,24.4516,"May 9, 14",-0.0812820907109933
2014-05-12,24.7571,24.7866,24.4955,24.5799,21658093,21658093,0.084382,0.344,24.5941,"May 12, 14",-0.07811661984720236
2014-05-13,24.563,24.8077,24.5546,24.639,26287428,26287428,0.059065,0.24,24.6578,"May 13, 14",-0.07590004013096954
2014-05-14,24.5883,24.7065,24.4027,24.5546,26782297,26782297,-0.084382,-0.342,24.5625,"May 14, 14",-0.07906551099476047
2014-05-15,24.5293,24.6221,24.3943,24.5208,26836907,26836907,-0.03375,-0.137,24.5118,"May 15, 14",-0.08033319956343504
2014-05-16,24.4702,24.9343,24.4702,24.5714,35704300,35704300,0.050626,0.206,24.6385,"May 16, 14",-0.07843541726831868
2014-05-19,24.9596,25.0693,24.6811,24.7065,40994909,40994909,0.135009,0.549,24.8838,"May 19, 14",-0.07336841355151588
2014-05-20,24.9258,24.9258,24.6474,24.6811,24872164,24872164,-0.025314,-0.102,24.7734,"May 20, 14",-0.07432105525696948
2014-05-21,24.6811,25.2477,24.639,24.9512,21444759,21444759,0.270014,1.094,24.9397,"May 21, 14",-0.06419079838125924
2014-05-22,24.9427,25.2043,24.9343,25.0271,21451982,21451982,0.075943,0.304,25.0866,"May 22, 14",-0.06134412493858462
2014-05-23,24.9512,25.0102,24.833,24.8837,18933462,18933462,-0.143446,-0.573,24.9106,"May 23, 14",-0.0667224249607129
2014-05-27,25.2549,25.3056,24.9512,24.9849,26930669,26930669,0.101258,0.407,25.0246,"May 27, 14",-0.06292686037048016
2014-05-28,25.0609,25.1621,24.9765,24.9849,27369551,27369551,0,0,25.0475,"May 28, 14",-0.06292686037048016
2014-05-29,25.0862,25.1115,24.9174,24.9765,24470229,24470229,-0.008437,-0.034,24.997,"May 29, 14",-0.06324190723370099
2014-05-30,24.9427,25.0989,24.9005,25.0018,26239799,26239799,0.025314,0.101,25.0143,"May 30, 14",-0.06229301608614287
2014-06-02,24.968,25.1452,24.968,25.0693,19999906,19999906,0.0675,0.27,25.4877,"Jun 2, 14",-0.059761389506689216
2014-06-03,25.1199,25.1621,24.9343,24.968,24202687,24202687,-0.101254,-0.404,25.1787,"Jun 3, 14",-0.06356070465481743
2014-06-04,24.9849,25.0946,24.909,25.0102,23406829,23406829,0.042189,0.169,25.006,"Jun 4, 14",-0.061977969222921904
2014-06-05,25.0524,25.1343,24.8752,25.1115,19358977,19358977,0.101258,0.405,25.0145,"Jun 5, 14",-0.05817865407479368
2014-06-06,25.1537,25.2043,24.7571,24.8246,26817064,26817064,-0.286894,-1.142,24.9939,"Jun 6, 14",-0.06893900467694572
2014-06-09,24.7908,24.833,24.639,24.7655,24414475,24414475,-0.059065,-0.238,24.7238,"Jun 9, 14",-0.07115558439317854
