date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-02-18,93.1342,93.3387,92.1036,92.1936,6111613,6111613,-0.629838,-0.679,92.5794,"Feb 18, 14",0
2014-02-19,92.0627,94.1076,91.9972,92.9216,7993616,7993616,0.727992,0.79,93.466,"Feb 19, 14",0.007896426650006014
2014-02-20,92.8479,94.3366,92.5126,93.7395,8408726,8408726,0.817971,0.88,93.815,"Feb 20, 14",0.0167679752173687
2014-02-21,93.8377,93.854,92.1036,92.169,9222025,9222025,-1.5705,-1.675,92.6764,"Feb 21, 14",-0.0002668298016348924
2014-02-24,92.7334,94.0667,92.4717,93.3714,7348553,7348553,1.2024,1.305,93.6274,"Feb 24, 14",0.012775290258759725
2014-02-25,93.5514,94.4225,93.4451,94.0422,5976339,5976339,0.670736,0.718,94.0167,"Feb 25, 14",0.02005128338626532
2014-02-26,93.9195,94.7702,93.5759,94.4839,6114023,6114023,0.441704,0.47,94.3549,"Feb 26, 14",0.024842288401797977
2014-02-27,94.6066,94.7375,93.7068,94.6311,4923905,4923905,0.147235,0.156,94.2801,"Feb 27, 14",0.026438928515645336
2014-02-28,94.7783,95.49,93.9113,94.3366,6947143,6947143,-0.294468,-0.311,94.8018,"Feb 28, 14",0.023244563613960195
2014-03-03,93.8949,95.0401,93.4614,93.9358,6046576,6046576,-0.400807,-0.425,93.6422,"Mar 3, 14",0.018897190260495272
2014-03-04,94.7947,95.1055,94.2794,94.3285,5612688,5612688,0.392626,0.418,94.5906,"Mar 4, 14",0.023156705020738987
2014-03-05,94.1322,94.2794,93.2569,93.6005,6704008,6704008,-0.727991,-0.772,94.0056,"Mar 5, 14",0.015260278370732818
2014-03-06,93.8295,94.1894,93.535,93.944,5179876,5179876,0.343544,0.367,93.8546,"Mar 6, 14",0.0189861335277069
2014-03-07,94.124,94.8438,93.7722,94.1322,5055612,5055612,0.188134,0.2,94.1585,"Mar 7, 14",0.021027489977612262
2014-03-10,94.4348,94.8356,93.3469,94.7538,6203531,6203531,0.621658,0.66,94.1968,"Mar 10, 14",0.027769823501848225
2014-03-11,94.8029,95.0728,93.4451,93.6659,6274518,6274518,-1.0879,-1.148,93.9258,"Mar 11, 14",0.01596965516044487
2014-03-12,93.3633,95.1792,93.3551,94.5984,6821466,6821466,0.932489,0.996,94.6144,"Mar 12, 14",0.026084240120789234
2014-03-13,94.5575,94.6802,93.3469,93.6168,5405112,5405112,-0.981567,-1.038,88.3232,"Mar 13, 14",0.015437080231165658
2014-03-14,93.5432,93.9849,92.987,93.3305,6290005,6290005,-0.286289,-0.306,93.3767,"Mar 14, 14",0.012331658596692146
2014-03-17,93.4614,94.3039,93.3551,94.124,5895674,5895674,0.793433,0.85,94.0716,"Mar 17, 14",0.02093854671040063
2014-03-18,94.5739,95.3387,94.2303,95.081,6329618,6329618,0.957027,1.017,95.6994,"Mar 18, 14",0.03131887679838947
2014-03-19,94.7865,95.49,93.7886,94.2303,5569641,5569641,-0.850694,-0.895,91.6898,"Mar 19, 14",0.022091555162180414
2014-03-20,93.944,94.9501,93.5111,94.4839,5280578,5280578,0.253573,0.269,94.5459,"Mar 20, 14",0.024842288401797977
2014-03-21,95.1219,96.5206,94.5411,94.582,14894127,14894127,0.098159,0.104,91.251,"Mar 21, 14",0.025906353586365973
2014-03-24,94.8847,95.4491,94.6017,94.762,5386996,5386996,0.179953,0.19,94.9395,"Mar 24, 14",0.027858766769059858
2014-03-25,95.0728,95.8581,95.0565,95.7763,5573789,5573789,1.0143,1.07,95.5662,"Mar 25, 14",0.038860615053539535
2014-03-26,96.357,96.7497,95.9971,96.2834,5972009,5972009,0.507143,0.53,96.1855,"Mar 26, 14",0.044360996858784085
2014-03-27,96.3161,96.5124,95.5636,96.2507,5224576,5224576,-0.032721,-0.034,95.7911,"Mar 27, 14",0.04400630846392799
2014-03-28,96.627,96.9705,96.2752,96.9296,5875099,5875099,0.678916,0.705,96.7365,"Mar 28, 14",0.05137016018465479
2014-03-31,97.1668,97.8457,96.9173,97.265,5482812,5482812,0.335371,0.346,97.2627,"Mar 31, 14",0.055008156748407665
2014-04-01,97.4613,97.8375,97.2077,97.3386,5391435,5391435,0.073617,0.076,97.4989,"Apr 1, 14",0.055806476805331344
2014-04-02,96.946,97.7803,96.946,97.6249,4505159,4505159,0.28629,0.294,97.4213,"Apr 2, 14",0.058911898439804856
2014-04-03,97.9766,97.9848,97.2445,97.3713,4448768,4448768,-0.253572,-0.26,97.517,"Apr 3, 14",0.05616116520018745
2014-04-04,97.9521,97.9521,97.0032,97.175,5301335,5301335,-0.196312,-0.202,97.3483,"Apr 4, 14",0.05403195015706072
2014-04-07,96.7824,97.1914,95.9808,95.9808,5241259,5241259,-1.1942,-1.229,96.444,"Apr 7, 14",0.04107877336387773
2014-04-08,96.2425,96.7742,95.8483,96.357,4711840,4711840,0.376265,0.392,96.3262,"Apr 8, 14",0.045159316915707765
2014-04-09,96.3816,97.5431,96.1853,97.4204,5377587,5377587,1.0634,1.104,97.057,"Apr 9, 14",0.05669374012946665
2014-04-10,95.8662,96.5697,95.3346,95.4491,8769453,8769453,-1.9713,-2.024,95.3423,"Apr 10, 14",0.03531156175699829
2014-04-11,95.2937,96.2998,95.2937,95.7272,7028942,7028942,0.27811,0.291,95.9827,"Apr 11, 14",0.03832804012426017
2014-04-14,96.3898,97.1995,95.9808,97.0932,6819190,6819190,1.366,1.427,97.5356,"Apr 14, 14",0.05314468683292541
2014-04-15,97.1014,98.4101,96.7987,98.402,7681867,7681867,1.3088,1.348,97.9384,"Apr 15, 14",0.06734090001909024
2014-04-16,98.8927,99.8866,98.8927,99.6535,7277495,7277495,1.2515,1.272,99.5537,"Apr 16, 14",0.08091559500876407
2014-04-17,99.5635,101.3058,99.5635,101.1667,8604891,8604891,1.5132,1.519,100.8754,"Apr 17, 14",0.09732888183127682
2014-04-21,100.6514,101.7556,100.6514,101.6248,6351118,6351118,0.458066,0.453,101.4949,"Apr 21, 14",0.10229777338123243
2014-04-22,101.3221,101.7143,101.1094,101.4285,5851778,5851778,-0.196316,-0.193,101.4964,"Apr 22, 14",0.10016855833810585
2014-04-23,101.5839,102.2137,101.5839,101.9929,5596357,5596357,0.564402,0.556,102.0252,"Apr 23, 14",0.1062904583398414
2014-04-24,102.1156,102.181,101.543,101.6738,5185910,5185910,-0.319008,-0.313,101.83,"Apr 24, 14",0.10282926363652137
2014-04-25,101.6166,102.001,101.085,101.4203,5778653,5778653,-0.253571,-0.249,101.4849,"Apr 25, 14",0.10007961507089422
2014-04-28,101.6411,103.1135,101.6329,102.8435,7687848,7687848,1.4233,1.403,102.517,"Apr 28, 14",0.11551669530206003
2014-04-29,102.999,104.1032,102.8681,103.0399,6666828,6666828,0.196314,0.191,103.6962,"Apr 29, 14",0.11764699501917703
2014-04-30,102.8681,103.048,102.5,102.6718,6129242,6129242,-0.368088,-0.357,102.7194,"Apr 30, 14",0.1136543100605682
